Date,Stock,Headline,Sentiment,Confidence,Entities,Matched Stocks,Link
2025-11-14,Kotak Mahindra Bank,Kotak Mahindra Bank to split stock after 15 years; board meet on Nov 21 - Business Standard,NEGATIVE,0.944,Kotak Mahindra Bank,kotak mahindra bank,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPZ0NzWEt0N0ZIeExZTFFCWUI5a2dsYlBuSVliX2hwMlk5di1VQzRhMi1OdmJJTGNHUDB6SHhNVDBmaEdKaUVLRkVaejE3UVItdjI5SzA3WkxOa24xdmxfeFRHTHJ1ZUxLS0ltT1kxbUdOUGtrdUMzYnFnZFV1Q0s4d0d2bHhQMS12dXpZdUZVMFhObC1DcFN2akpmdk1XM0pFOEdqcHZRal92NGhiZlVENmw5LXpiOTVncmVlMy1XcE5VWEVrT3RqUTZJVFp1Y2ZOTV840gHYAUFVX3lxTE8zOTR5b2c2Tm5JcE1IWmlhUEZnVUo3SW03OExpekJBNDhSUmY4YWducVlWcEZrUFRMeDZDUUowWndvVEFaeDV4M3V2UHY2YlZTZ005WEhmXzBad3RkelRnNzA1VHVQTUNsVnJ2VlpZd05pSk1mV2J2OTJqVm90aHhJa0drY1hsMmpaNE1zcFQ3dUF2RklrRmt1VGJsYW5pam9kQWxma0QwZ3VIU0dRb0RnNDR5QlhfWjBEYU5fTGVPWkVURVF4RUM1UF85S0tZa1ZTUGcxWGgybg?oc=5
2025-11-14,Kotak Mahindra Bank,Stock Split: Kotak Mahindra Bank to consider first such proposal after 15 years - CNBC TV18,NEGATIVE,0.993,"Kotak Mahindra Bank, CNBC TV18",kotak mahindra bank,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPbVFyTGpZTlNnMGRWVmgxZUV0dWRjSWFYN0ZmNUJUWGNTSktVR01BWmhsWUhvbUdrN0hWOHNtLWZtX1EtQjZ4Q1JhQXVOUXhhMFJjWmhZTV9zTkNhRFd3Vl9GeTNFTGw3dGNPUm9LN2JRQjBCTDduNmw4WTEwX1B0bEEwVWtzU3BDem15Z0p5cFkyOHdXZGJFUWFYdXlwTy1Eal9QVVc4cHJWOVRZYVYtYzB2ZVpsQ0w0RE5ONmwxYTRKSkZocG5aTE1ENzgxaDRXQllERkVLdHVLc3hI0gHiAUFVX3lxTE5XbTZFbGJiQVNvSGJyTWlmWFQ1a3FkSl9RbTZmRXV0MnZCdTJJSENRS2I0QmlmOXQxNVB0LU1mQjZ4U0xtQ285VERzeEszQmdjV3J1ZnZNOHRGc2Q2ODE4bTdjRjZ1bDFkUDY0REJjdHBiZ3pJcTFEZ0ZtN0pwckppSzNJc1VkeFNMWi1zdFZrMUw4c05lcWhyZmdJalVkdFpsclhQOXl6V005WHBieV9UZUd3WUVMSXNpRTRLVldhWVd4YWpCeG1hQkdrd0JNSXl6TjFvSVdMaURBQzNMTU1qVVE?oc=5
2025-11-14,Bharti Airtel,Bharti Airtel Share Price Live Updates: Bharti Airtel's Strong Monthly Gains - The Economic Times,POSITIVE,0.998,"Bharti Airtel, Bharti Airtel, The Economic Times",bharti airtel,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOM0pGWHl2ejNXY2h5OU56b3VBdkJVcVJRRFdVWUJqcVRHUGNYdG40anhqaTFiLVRBNjI4WkhwS3I4eVJtLXZ2Qk1pUFNURUtJS2M3UkJhTnk1Yms2SkJCeW1DMWJKa2h6NDZjMW8yemVpc2VkN19pem9tSVo3eXZLYmI5bVBOZkJLZ2MxU3F4WTBnS2ZMd2hiMFYza3N2U0toZm5fUGFTRGh3eVEtcEw4ME5tUUtQaGFUbmp4MG9SMWvSAcYBQVVfeXFMT1Z2TzRvbjNZUTRKaW14VE9fTFFXQnJ6Ym8yS3FPRnZZYlZGckNORUpwRHFJZENxUmxwel9yRUZWVWVZejRsT0o1X3FabzZxYnpnMGRLc0xmc2JOR0ZZSlVGVEZHMVdiNHNheUFpb2VsNUdMdXRJeWNzdHBPVElPU1FZZjc2M0FaNWFKdkZWRU16eWtMZEllQTdpTHgxcjcydGg2MGV1Z05rWUlBbFVsYXJBN0RveXBIVl9WNkxmSm9OWlNId2dB?oc=5
2025-11-14,Bharti Airtel,Bharti Airtel Ltd Surges to Rs 27.51 Crores in Today's Trading Activity - Markets Mojo,POSITIVE,0.992,Bharti Airtel Ltd,bharti airtel,https://news.google.com/rss/articles/CBMixgFBVV95cUxQTEhmSFBsblZJRVpvYVMwWHNFVE1TTGdfa3FDemRBX3RfdWRLRXIzV0xMNWQ0WDJGUjVGYlBoaVNGTDE0aDVBUWpzOE1adGMwWExWUk5xeUlfSjZEbUNmbjQyRFlBUzQ1dlVHVmZjMEhkVGJHOEtfTGJDMU9TTXJQaVl4SENSdEZQZS04ZUo0RVo3bkhicHJXUThGWE5uaHdmZnR4bnYzU2NMRnR4N3o2MHpCRU9jWkZkNzkyeXFTSjM2Yzh6dlE?oc=5
2025-11-14,Bharti Airtel,Bharti Airtel shares tumble 4% in early trade. What's behind the fall? - India Today,NEGATIVE,0.992,"Bharti Airtel, India Today",bharti airtel,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQTUtkdFJDSjNNSF9ldmxYUG9zcHFGZzlTWEZSb1RqM3ZGS1hkd05Ba2FCSnh6eFV1aEhQWXM4TGNMaDByUHhQMUt5NXBrN0FpbGhvOEhOWkVCVVR3OTRlOUozM01XN3l3U3RNOFpuLUl2RnZsWHY0NnhIdk1Lb3k0aUFXb1hrLXc1R0VqVFI5QXIwYkRybFRvM3c5dTIyVWxqM3l5ZUZHSVIwaThrb1JwVWhlU1lBeUVEZm03MEFzTXNmQU1GRTQ3aXNsRHBIOFJLX1VfUVR0UFrSAd4BQVVfeXFMT3RxZ1dQdzJWclNEQ252M1lFdmlPa3EtSTUtLWxLTG1xenRMb3ctc2poSXMzREdwTC0wbHFSNFEyN2JmQ2FidEJMd1I1RXZFSXpHV2podE0tSjVaazBtZ2s1dlR6TmwwSFJuRkNCaXV3QWZlcUlZWHBaODJkaE00QWozRC1fRkhfUmZaa3Z5UkdPZjJNVHpGaU94ZkJSb3Zyb09nUTItU3h5UXNLeEVYTXRhZ0tReFNPQ1NuVlJMVHRaMzkzYV9hOXctRnRzOFhUWjBITFp5UmhOYVUwdjVB?oc=5
2025-11-14,Bharti Airtel,Bharti Airtel shares decline 3.5% after 5.1 crore shares change hands via block deal - CNBC TV18,NEGATIVE,0.998,"Bharti Airtel, CNBC TV18",bharti airtel,https://news.google.com/rss/articles/CBMiugFBVV95cUxOZ29pdzNGdEIxYnpWR25IQXk3LTE3YTBmbzZXMUlzUkdjSEZxUHFMc3J6ODRDZHRKVlBqX25ia1o5M1Jqei1FRFJRUWg4LTZrb3gwTHI5eUZHQmEyNzRpd2s5ZzJ0ZUZtLS12akVoYmE0Ujc0cm1IV3NNRzVJeFFZbmhDUnFDYzNVOWp3OXoyeTNwOXVpSDdKT3dxNG84YmFxSHNnMEw5VGJGWUY4bXRUVkNjVXN1QThadEHSAb8BQVVfeXFMTzJvdktxYjRZeVhESXRlcUp4QlVvbUVRSnl2M0JsQ3ROa2VMMUU4MmljVjFvQkdUZXhUYmdlSUpHN1k3N0FuTDFCLUVVWnI1U05oakpEQXU5cXFSWXlCZ1NsSUJRMTZkNThCeGh2VnBwQ2dEQjd6aVlhSkw3ZXdMbTRHZ2swcG1ieHhNTkdja3BtQXBDWXFLSmc4ZndkX0RDaXlOV0hTWjdjLThyZkg1YjMyaDRJTkVvRDJDRW82RDA?oc=5
2025-11-14,Bharti Airtel,Bharti Airtel drops 4% after 51.3 million shares trade in block deals - Business Standard,NEGATIVE,0.999,"Bharti Airtel, Business Standard",bharti airtel,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPbVlVb2dnMzZmek5fMzU3MXJQdkF4Rl9kUTFIVkV5a0hBY2NLLXRWQlNnT3FIRDRWVS0tLTRaX1FtU1hXd0ppNmpUUTdFdjVWU2FENU9pNzVNeUhUeWt1Mm9TekZFNDRwZ3kycElnQ2htZXNvWEVtMUd4Qnd0bXB2cUR2MTF4aUN6bmdZN0N4a2kyZnVLMF9iRnQ2SC1jUDkyNlFYZzYxQ29yaFZROFl4SWIyS3pDUWNDdmRyV0V5Y2MxVnJZRUNiaVN1czJBUWNPRGZv0gHYAUFVX3lxTE41QXJHLUIzM1lqc1YwaXpVMzVJX0RvVFl0T1dtMkw0MG1qQ2ZldmtIYlcwSDlnTkVzT2ZwUnFuTVlHZmVvdHhRRUJwLTZKZjZiUG0wOU1GZWFuRkFIeElXeVl6YTlaejZmNVpPeERBRDZlZ202Y3hLZ05COHhhbFYwSFgxakljWmdxaTBPRHBHV0d5eERJbnJJdFZVNTVCVDVOaXBodHZUSWdtNmNJdXdJX2RjR25FTGJSQXA3VmdzUTFuWWFSNzdEWFdYSjdvcHIyZDl1VXYxag?oc=5
2025-11-14,UltraTech Cement,UltraTech Cem Share Price Live Updates: UltraTech Cement's recent returns signal a decline - The Economic Times,NEGATIVE,0.994,"UltraTech Cem, UltraTech Cement, The Economic Times",ultratech cement,https://news.google.com/rss/articles/CBMi0wFBVV95cUxObjZqNHBybUdPOU1ESkphQWJkY0NoTzdvZHJzcGdVMTNiemVOdWhONnpNNG5vRGRCOGdteHdFLTFQcjA0RkV0NlY4RWQ0UktqRWFoTV9GNGZ1THNNVHEzdklvSG50aEVvdzhCMGhYS0NFWWhyTmptN2l1NThHY0pONzFyU3pvbXh4eTBwbzJYb0Fxc0p6ckVncTlCb3V5SWNFTGNCUmtocVI0WGpOVEREZVZRUUd0TEppWENsT0RuUURzZjNJN2I1cTh3aDdVNTJLNUxr0gHYAUFVX3lxTE5ER0U0M296OHM0SHY0TEMzODhTRzhOZF9WdXF4S1VjNEVNSFBMMkJxTGFoVTcwTE1jMVRSSFJUQ1ZaLUttbGhmYXktaWdEMGMzUHdTQ2laVW1rSDF4bElfejFaS1hicURwZ1laQ2NRSTczTWNRbDBLcjJjSDVEMWlHb3lMT2stbmp6VXdoNmc3S3M2MzJBWjM5WG5pUXJ1OEx0enFxY1F0RjV6Qm9STFU0ZkhsZUJ6ZGQtUEdnSUlodnN1cFY2ZDludXNHbjJ3VzVnSkdBTVEycQ?oc=5
2025-11-14,UltraTech Cement,UltraTech Cement Shows Mixed Technical Trends Amid Strong Long-Term Performance - Markets Mojo,NEGATIVE,0.755,UltraTech Cement,ultratech cement,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPRmxRenIyNk9NZjhoajZvRTlpOVdXakZ5bG9kMzZ0aHVrYlpicE9TdjgxODlwZkZYWVdSbXY5NExKV05BYkRWc0hvek9kOUV2cGpNV0otN0tOMnJWX0p3QS1pNk5PYlN5WlhsQnozY1NoSXdqeWhfQmM0X01xdmNLcWJBN2xmWGtMelZZMzltWWMwWmJPTnU3Tm1kckJIX0NHdWFyRkc5Qm5Yb1hsa1R4S3lNTDRYWlRITGFQQUJQa05aRmN0QXhHLXhIckFWUEhaUDRobGMtM3l5NDBCTDB4QzlydDk2NnVNaXc?oc=5
2025-11-14,UltraTech Cement,Top 5 Reasons to Watch UltraTech Cement Limited Stock Right Now - MACD Trading Signals & Fast Growing Stocks - earlytimes.in,POSITIVE,0.607,"UltraTech Cement Limited, MACD",ultratech cement,https://news.google.com/rss/articles/CBMirAFBVV95cUxOeXZvdVQzbE5oaVNtNDdnS25heU1TNmkwU0FkNzRJX3o1Wk9kdkxnQXVpYkJPZC1teVdDY3RqRDdvSWlsck1zaklETnVCczBmYW9yNjgtc2pfU0tLdUhBR2hsSGxOc2szZDI5VFl4bjU5SnpRanp5dHVFakRwc0hCQW51LUhIM1JNd0NCc3BmOXJTRmRta1BHVk9oSkR4cmVPSlNtRUgwUWZ5Ukpr?oc=5
2025-11-14,UltraTech Cement,Institutions own 23% of UltraTech Cement Limited (NSE:ULTRACEMCO) shares but public companies control 58% of the company - simplywall.st,NEGATIVE,0.998,"UltraTech Cement Limited, ULTRACEMCO",ultratech cement,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPbDBKaEJhYUd3Qjc2WEFhVktYRE00bUtEd0VjWVlzUld5YjM5U0tJeXcwWlBQWnhycmhhUFRWcWowY1ZtZkxyYVhHT3FCa1hVOFFCR2ZtbXU1aXE0eG1aVXlRX1pDUmFkNGZQR19ZOGtjREhyOUZVQUd3OGRXQVdfcWNRSThUbi1ZSlducnRCYmd2UjNhelB5VXNOeU9kX3YwQTQ0QWRGeF96eXdjdEFndk5KTWFOZVRQWHVyOUVzRWItVUhWdlMxbUdrUk5OQnFZSzhGWGVrcDREMkxkR2hYQVlwRFPSAeQBQVVfeXFMT2wwSmhCYWFHd0I3NlhBYVZLWERNNG1LRHdFY1lZc1JXeWIzOVNLSXl3MFpQUFp4cnJoYVBUVnFqMGNWbWZMcmFYR09xQmtYVThRQkdmbW11NWlxNHhtWlV5UV9aQ1JhZDRmUEdfWThrY0RIcjlGVUFHdzhkV0FXX3FjUUk4VG4tWUpXbnJ0QmJndlIzYXpQeVVzTnlPZF92MEE0NEFkRnhfenl3Y3RBZ3ZOSk1hTmVUUFh1cjlFc0ViLVVIVnZTMW1Ha1JOTkJxWUs4Rlhla3A0RDJMZEdoWEFZcERT?oc=5
2025-11-14,UltraTech Cement,"Motilal Oswal sector of the week: Cement; check top stock picks, targets - Business Standard",NEGATIVE,0.904,Standard,,https://news.google.com/rss/articles/CBMi4wFBVV95cUxObkMxbU92bXp1anE4YjhPa2MtRHVhWW1KVHFiRFQxckYxSm0wcWphQW9GVGxxRk5WMThHR0tOMS1wcVltc3RNNXRZcjlYSWRvLVRYelU3MG1sa3VvcTBUWGRqeXpSNjBxYjVxWWNlM1lVV0tWRk5EMVBtZ2NzUmxNcWt0Zm1qcmdPR3V5aTY0ZEJCY0RRcGZ1emowRlBNQS1wbHBkWE15czE1bXpfbUtEZ0QxUllrdXJ1RkZnUFlEeXpSOTlsMnFEZV9wM2JMVVRWVGtkNFo3ZWdlRHRGeVhLc1hDUdIB6AFBVV95cUxQcGxZR0VZM1Voem5fSFEwSlB2NzRnNDdLNmFBZ1lFTzhiSzNBQmp4NGh6b2Z0QmZqMWhoNHZVZEtaMURydzNvTUhMM3lZVGpjWkNpTS1uNngtdDkteWZlckdQdkxvbVVjaUEwR1lJdmk5Y2Y4V0dJWExYMXVNNGhoRS1wVGVkZ3ZIdGtnM0hyUkk5SVcydHFzZUFhVzdJM3FHck9KUkhKMGdGcDFpdzlKOERQSXBmZWlHOVlzUTRUQlE5NWRaZDc0VGN4MTM5aFdYVGp6QUtUUlVIV1pNM3k3ZWZsc3J3VWFs?oc=5
2025-11-14,ITC,"ITC Shares Worth Rs. 2,035.82 Crores Change Hands in Massive Block Deal - scanx.trade",NEGATIVE,0.991,ITC,itc,https://news.google.com/rss/articles/CBMiygFBVV95cUxQY1E0SHFZdXFCZjZOV2llV0hLbzA3WG5TYjdoNTl0V3gzZU1EZGlxalhiQlU2ZFlFWWJjQVdKOGxjbk95aG55VUVQUDZQTHVEeE8yeUt0RTM4WWJzY21qckFlNWREM3hzdTNLcVhfR2hxcXQyNElvWmltQWVhY1FvWWR1OVI0M0YzQl9pT2hDSEZndGtqOHhpRVlkdjh5RU5WOWUyRkdjQ241NjhSVGYtSG9TRUpFR2pYam1VS2NGUEFxd1BSYzVtdXdB?oc=5
2025-11-14,ITC,Why ITC Limited Stock May Be a Hidden Gem in YEAR - Risk Management Strategies & Free Stock Market Beginner Guides - earlytimes.in,POSITIVE,0.934,ITC Limited,itc,https://news.google.com/rss/articles/CBMimwFBVV95cUxNdTJ3OGxEZmEwYkNrMkxORGdMdUIydjR3blU0YjlEekIzZXg3R1VEMVFmWjY2ajFLd2QtaUlodDZqMU9LU1lUd2ZkX2ZlVzFzZzh3U0RoYXBMMEI1T0tUR0Z6UkJRMDRIZ0dQYjJMamRFZm5adWFFOGtsUDF5bzZhYmVnWXFKeWVSUTljWndycVlUSThwNTBzZTRnUQ?oc=5
2025-11-14,ITC,ITC Share Price Highlights: ITC Stock Price History - The Economic Times,POSITIVE,0.999,"ITC, ITC, The Economic Times",itc,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPcS1nS08wcm00bld4bXJkYzlkdWk0NTdUOHFOLVlzNnNhQ1VyYjVQS3BjWFUyTzN3eWdpY2VQak1NbEFGa3pESUpKLTJjYXdVQUpUbVhxN2E1azFuMnZXTVpES0lpeGJ0anRIZUVnbUdIOVUxbElsemhQdjBJRXZ1azkxRTRrWXNSb0liNXdNcjJmWHVlcUJwal9JSmhzQXI4UXpxQXJoVUdDblpTSVQzUkZSQlFSbUdzWmpz0gHAAUFVX3lxTE5xTWh1OFgwbTdQWmkyWG83WWw1TEhLS0p1LXpSLS1zUEhodWZOcVFVYmw2dm1KNm8wWndYcjR1T1RaUEJfMFZKTEZ0VWZpdkVfdXpYTmJlanFFc1JVR3M2SzlVT2FYc2dhdWYyNVNMUHBram5mUWt3MGE3U0lSLVdlWTY3cUZQQXhma2FqbnJqNGNNQURGOGZ6aEJ4dFBpRG5XVTRvNktoTDBFOWFESE5KNlNOWUhRRVZ0M08yUWJnNg?oc=5
2025-11-14,ITC,"ITC Ltd. Trades 53.6 Million Shares Today, Highlighting Active Market Engagement - Markets Mojo",POSITIVE,0.997,ITC Ltd,itc,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNX0ZzVzdydm51X0Rub1VGUzVMaHRkbVVpSWE4MndLWXJjMnU0cmRLb0Fqd0RUeGFnczdfWS1zb0x2ZWZpNGNqRVJTLXZkYThINGt1RzF4NFM2YXc0aXVOYm1jSmJuZjVuSEJSaWowMzFpeWR3aTloMERqTm00Q1QzRHJDLW9ZaWU1cEhhVWJHOEUxNVJKMnhKZE1jSEFfYUMtVmRjRlNNdGstNUQzdmF6NWJ0UlI5aVZvQlFZNTlsQTRITk9TR0I4SWhVWGFBVGQ3?oc=5
2025-11-14,ITC,Dhanteras 2025 – ITC stock may prove to be non-cyclical in uncertain times - HDFC Sky,NEGATIVE,0.995,"Dhanteras, ITC, HDFC Sky",itc,https://news.google.com/rss/articles/CBMingFBVV95cUxNX1dCVi1NdTFab3dodkdFcGxRazdRN2FoODVKaFBOVWkwVVVFWTYyNThVVF8yTnlSZnBucjZaRjF6bXVTNjhOMDR6U0gwbWROR042MVh6MXp6WXVtTldpVDRBMEl1X1p2ZW5ELVAwMXhIN1JUVnhLT21WMWJjcnZWdFZFbENIcTNEbGtNMzNZdVV1UWlZOTdLY1psREhmZw?oc=5
2025-11-14,Power Grid,Power Grid Share Price Highlights: Power Grid Stock Price History - The Economic Times,POSITIVE,0.998,"Power Grid, Power Grid, The Economic Times",power grid,https://news.google.com/rss/articles/CBMivAFBVV95cUxOTGxUdHM0dGx3SExLcDRsZFdWVER1RnlQSWJvMXlqSTNxU1dieEM1QzhUVlBOdGdzTlkwUjNYNmVGX0FOQmloM3lhOGQ4dHNscUloc1Q3T2dUUHI0X213WkY5SXl6NU9lSWFYYmdhVlpub050a05GSXh6R1F2UENEWDVyVnU1bzlJeERRWlJkaWw2Rkk2OVZUa20wN0JqemlQRFhiTWdGajRGYjNXRVc0X3hhd09GbTZ4VmNPcdIBwgFBVV95cUxPTzczWDdSam5yU3lLb1A4VF9oN1VSdjdaRVQxaW12c2ZaWnJjbW5TSkhXRnlUbm9fem8yY1RhQmVNeG51emJMUzJqYWo5a1lWQXU3VVdFWjR2VERmVk9KaWFqRGNTZTI1WHYzRG91YlZCWHU2ejE0Nk1GY0xOUDBZdXoxREZLdEM1TVozMG95NFlCc3ZVeTFEdGF0ZW84eUNmU0xVdVh3a1RQdm5NbGY0WWs3ZWR6WHJhMnJwNkFvSVBIZw?oc=5
2025-11-14,Power Grid,Power Grid shares drop 3% after mixed Q2 results; should you sell or hold? - Business Standard,NEGATIVE,0.999,Power Grid,power grid,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNRzJ3SXRKU3lZM0t2dG90UlFremxZekhDY0VMR0dXRVZGVDNxZWowVmJpUUx3eEJmdzNpR1c3cnZ0RVFWb2c4c2xQangyT2Y0U2dFWVRUa2I2WXV0ejVwbm1abllfczVQTjBtTjlCRGw5YVRiaDE1eTNBUEdYX251VzZOMTM1NnBlRWt6ZG5fTXR6Z2ZWSHJ2a1ZZX0VBTkUyclNwdUgta0xBOHRaOHBGOHdpNktZZVNXaDlpQ3VvR3NMMzB1TFRMOWFXbzhhYUNGUE8wNG4wRdIB3AFBVV95cUxPVUZGSm5ubW9aX2dYcXdUXy0tU0hZdGtoNUVVVlVMbGgzREc1UGxOLV95T1VNdExKN01VeHNyM1BFaUx4bUdRMnh1OE1Bd0JXNVZtcjB1X3FnOFdPU3dqTHhpbEgtSFBBaFM1b25aa1VKSmZ0blNZX2pJOVFyZ2J4ZThlV2pvWmVrRGJtd1owR2swanlHNV8xcjJpWlZVUDE3SzRwTkpFT1BET01kVnQyWGdiTGR3cmxZRUM0UUt2ZGtVemVzVlJ3eVZaWXY3a29FcU1zU2dQeVFpamtM?oc=5
2025-11-14,Power Grid,"Power Grid shares fall 3% as net profit declines to ₹3,566 crore; check all Q2 numbers - Upstox",NEGATIVE,0.999,"Power Grid, Up, ##x",power grid,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPSkRLbUZaMlFpYUdnYkQyc3lrbHd0cDNncGIzVldaSmpRVjdtLWw5OEFDRldKSEJzT0p6b3djMlpPSlRqWWx1ZHNMZTI5UlZuc3M2eFE4YVVWczNGQURtYWFJREpLVjFKVjZVdkVkN2VuOExrR2d4UDk4eUVDbVgwVTNxLTgyRVNpT1hLdHRSWW1oMHg5b3BNUE5qT3EtalBFOWRLU29xb1gxNmJMVDlMd0xqN3VWbVFVRGpMZmREMDdCTnBrWEtzdWhPNFVSNC1jM1ZtTEZ6S2M0UQ?oc=5
2025-11-14,Power Grid,"Power Grid shares decline nearly 3% post weak Q2; Board approves up to ₹6,000 crore line of credit - CNBC TV18",NEGATIVE,0.996,"Power Grid, Board, CNBC TV18",power grid,https://news.google.com/rss/articles/CBMixwFBVV95cUxPWHhYa0lac2F3RFNRUmVwTVRhTUxrR3hBMU9iQmJaMm1ybGJFbExPbUx2em1TamlZek81Mkx4VkNOVVNZalVmbWZEZ3pybFgzeWVsQmhxUUxjcmtWcGdUZGtWR3ZmOVNjUi12Nkk2WUJaNVFMaUs5eGc4Vk5SS05lUzFSbFFUQzN0cTFMdnY0d255X05nOWJBdy00QW9QMF9hY3pKa3JqcTNnVVVpOVdNcFpSdGg2TTU1TkZiMmNHQ0R0VFNuTmM40gHMAUFVX3lxTE9WeUNCaGRqVDUxaEwtR3pzbHNtUmdLRXpDNEtKdjNGMDU3aUJOd2F2NGoyNGc5VFdWZThnMUR1bjk0Y2Q1QjlwQ213VWRzLXEydFFQWUl2WFJDRFBLQ3JWVllCbmtQUFUta2ZoT0x1SHBSVnhpQzZmS2xaMFV6ekdBX2d6Q2t2ZmpuUXBxUHA1b0k2bGxuRXF3LWVScHlBbjhYWE9LTlV1U3QwaGNEVzFBQWZrTTNMbkFCZlZVeUtYaHpBNXlTaHRya0JoMQ?oc=5
2025-11-14,Power Grid,Is Power Grid Corporation of India Limited Stock a Strong Buy According to Wall Street - Exit Strategy Tips & High Profit Growth Stocks - earlytimes.in,POSITIVE,0.756,Power Grid Corporation of India Limited,power grid,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOc3N2NFFaaDRKX0V1dXNLdUo0bFVhSXpscVQyQUNTLXlpcmlqaVprZWhYbE1qZXVWcU5vdGhGTmdSQmlpelpvTDdBcGVCZ3Yyc1p4aEVnZ3ZrTDdSOHM0dFZ4YVhLd1VQVGxuYnR0MW1wMGRQaFJQaFRCN3pGd3QxX011Z05ra0pDYVNqYk5SYVE3ZEVSM3dzMlhlUGNtY3ByeTZHQXFTYjNFdmEtbXo5RXVVdFUyUnBRZVNB?oc=5
2025-11-14,Tata Steel,"Stocks to Watch: Tata Steel, Cochin Shipyard, SpiceJet, IRCTC and more - CNBC TV18",POSITIVE,0.944,"Tata Steel, Cochin Shipyard, SpiceJet, IRCTC, CNBC TV18",tata steel,https://news.google.com/rss/articles/CBMiugFBVV95cUxPRkEwMktYc2FpcjA2VnBuY3dLQmdJTjNtUVJ1MEE0ZzlhRTV5elFqQ1hHeWE0ZnpuNlZHekpmSlgxbFoybndvNzU0ZlVWcnRMaFVINFFadWhpd1pYWFVKZnRlZDNwSWlJWE1lWFAtdDJGTG1QOVJmMVJZLTU0d05SUjZ3cVIwNmtrNi1yN2VNWkRxRlNSMHVjcGFUQ0ZTdjZCTnU5M3RiQVNzdU5PNzkxcDY1RWZ3YkY5OEHSAb8BQVVfeXFMTnNYQ2JjTTV2ZEc4dTNDOHNRRFNpbjRfRjNNVDhwcGhfNXJJS0JXZi1lYmg0aDA3NWYxcHdZajFZdWJzUGF1a1JBcUVYTGg0cFI5Y1RyVlE0TEVjY2x3T2lmVXh1enpzSGl0RGlZa2NaZ0hfdk5LNnVUdnY3MEZLT0ZzaW9ZZzRDaXNPMnIta0tCRS1GRUZ3RzdieXMtRkVkZnY5Qi1EaXdHd3NfdF9aV0xfOUVCeDlISFVDd0lkRmM?oc=5
2025-11-14,Tata Steel,Tata Steel Share Price Live Updates: Tata Steel Volume Analysis - The Economic Times,POSITIVE,0.921,"Tata Steel, Tata Steel, The Economic Times",tata steel,https://news.google.com/rss/articles/CBMixwFBVV95cUxQZF9uUEtISVdoX1NmQkhqcXpMMHkzYkp4Q3ZEZ3ctV1prNmxTaWpMRVdORmhRaGZaY0NBS1pzRDAxT2pCR1JUV2xyWERnT0xNLU04ZU5YNE1obF9FOTZ1TGpVczlGSEpsTVVfU0piQndYM3RwU19tM25OWW5FV3F6VTJtdl9rUVNPcUMyMC1vZC1DdjJZU2NzeURkNEN5YzY4X2thLWMzQWFUaW02ak53SDJEdUVLRkZQdWJwaHF4ajVDZkZPMURJ0gHMAUFVX3lxTE11VWVDZGwzU1F1NTY4N09iTUpBNDlwdkttTndQTnhqVy1rNEtpM003ODh6M3BCVW9vOWRHaHlmc2htQ0ZibW5FMzBLWHJidHdBckVkeFdrazVSTmFSd1psVVNKMXNhWlpqZ090UXBMaWVCYmFkS1BUY0ptZ19XUXJpa3RPRVh1LXBNOURTVHVVR1JRbl9CVThHQVB3a21kX3NCUFkxTlVaVFZSdXlVd0c5QUpjdVpQb0xnaFlyVkx4SlNQY3BDM2s1REkwTA?oc=5
